name,gender,count
pravat,male,6
pravav,male,1
praveen,male,18
praveer,male,5
pravej,male,1
pravesh,male,16
praveshika,female,2
praveshkar,male,2
pravin,male,42
pravind,male,1
pravishan,male,2
prawal,male,2
prawesh,male,3
praweshwor,male,2
prawin,male,1
prawor,male,1
prayag,male,3
prayas,male,3
prayash,male,12
prayatna,male,2
prayog,male,2
prayon,male,2
prayukti,female,2
prayush,male,7
prazeeta,female,1
prazol,male,2
prazwal,male,2
preatesh,male,1
preedep,male,1
preeshan,male,1
preetam,male,1
preeti,female,11
preetina,female,1
preetina,male,1
preety,female,3
preity,female,2
preiz,male,2
preja,female,1
preju,female,1
prekchha,female,1
preksha,female,3
prekshan,male,3
prekshya,female,4
prekshya,male,1
prelisa,female,2
prem,female,2
prem,male,61
prema,female,1
prema,male,1
premendra,male,1
premhari,male,1
prerak,male,1
prerana,female,7
prerika,female,2
prerna,female,2
prerna,male,1
prerok,male,1
preshika,female,2
preshit,male,3
priajan,male,2
prija,female,2
prijal,male,2
prince,male,8
prinska,female,3
prinyanka,female,4
prishma,female,2
prita,female,3
pritam,male,13
pritee,female,2
pritee,male,1
pritesh,male,2
pritha,female,2
prithbi,male,1
prithivi,male,10
prithu,male,3
prithula,female,1
prithvi,male,9
priti,female,7
pritina,female,2
pritish,male,2
pritty,male,1
prity,female,1
priy,male,2
priya,female,25
priya,male,1
priyadarshan,male,1
priyam,female,3
priyambada,female,1
priyana,female,1
priyanka,female,72
priyanka,male,1
priyanshu,male,3
priyaranjan,male,3
priyash,male,1
priyendra,male,2
priza,female,2
probin,male,1
profita,female,1
progesh,male,1
progress,male,2
projesh,male,2
projjwol,male,1
projwal,male,1
projwol,male,1
promesh,male,1
promis,male,2
promish,male,3
promod,male,1
proses,male,1
proshika,female,1
publina,female,1
puja,female,32
puja,male,1
pujan,female,4
pujan,male,45
pujash,male,1
pujesh,male,1
pujita,female,1
pukar,male,37
pulik,male,2
pumal,male,3
pun,male,1
punam,female,3
punam,male,1
punima,female,2
punit,male,5
punita,female,4
punita,male,2
punjan,male,2
punya,male,1
punyadip,male,2
punyakumar,male,1
purak,male,3
puran,male,9
purba,male,1
purinji,male,1
purna,female,1
purna,male,23
purnanda,male,1
purnendu,male,1
purnima,female,10
purnima,male,1
purshotam,male,2
purshottam,male,2
pursotam,male,2
purswotam,male,1
puru,male,2
purushotam,male,7
purushottam,male,26
purusotam,male,1
purusottam,male,3
puruswattam,male,1
pushkal,male,3
pushkar,male,11
pushp,male,4
pushpa,female,11
pushpa,male,8
pushpak,male,2
pushpanjali(khanal),female,1
pushpanjali,female,1
pushparaj,male,1
pushpendra,male,1
pushwant,male,2
puskal,male,5
puskar,male,19
pusp,male,2
puspa,female,9
puspa,male,19
pusparaj,male,6
puspendra,male,3
puspmani,male,1
pustam,male,2
pyakurel,male,1
pyaru,male,1
quereena,female,1
quree,female,1
raaz,male,2
rabab,female,1
rabendra,male,4
rabeshlal,male,1
rabhu,male,1
rabhushan,male,1
rabi,male,22
rabiendra,male,1
rabin,male,158
rabina,female,30
rabina,male,1
rabinath,male,1
rabindar,male,1
rabindra,female,1
rabindra,male,77
rabindraa,male,1
rabineshwor,male,3
rabins,male,3
rabinson,male,3
rabiroshan,male,2
rabison,male,3
rabita,female,3
rabs,male,2
rachaindra,male,2
rachan,male,2
rachana,female,18
rachana,male,1
rachhak,male,2
rachindra,male,3
rachit,male,5
rachita,female,5
rachita,male,1
radeep,male,2
radesh,male,1
radha,female,10
radha,male,7
radhay,male,1
radhe,male,4
radhebabu,male,4
radheshayam,male,1
radheshyam,male,10
radhika,female,13
radhika,male,1
ragani,female,1
ragani,male,1
ragen,male,2
raghab,male,2
raghabendra,male,1
raghav,male,4
raghbendra,male,3
raghu,male,4
raghubar,male,2
raghubendra,male,4
raghubir,male,2
raghunath,male,1
raghuveer,male,2
raghwendra,male,2
ragina,female,1
rahem,male,2
rahima,female,1
rahish,male,1
rahisha,female,3
rahisha,male,1
rahita,female,1
rahmi,male,1
rahul,male,83
rai,female,1
rai,male,1
raiesh,male,2
raihana,female,5
raish,male,2
raisha,female,1
raisha,male,1
raiz,male,2
raj,male,84
raja,male,14
rajababu,male,4
rajan,female,1
rajan,male,170
rajana,female,1
rajani,female,13
rajani,male,1
rajanish,male,2
rajaram,male,6
rajarshi,male,1
rajat,male,18
rajati,female,2
rajav,male,3
rajbabu,male,2
rajbhandari,female,1
rajbhandari,male,1
rajbind,male,1
rajdeep,male,1
rajdev,male,1
rajdip,male,1
rajeeb,male,4
rajeen,male,1
rajeena,female,1
rajeet,male,2
rajeeta,female,1
rajeev,male,22
rajenddra,male,1
rajendra,male,51
rajesh,male,151
rajeshori,male,1
rajeshwar,male,3
rajeshwor,male,2
rajeshwori,female,2
rajgir,male,1
rajib,male,11
rajin,male,5
rajina,female,4
rajindra,male,2
rajip,male,6
rajisha,female,1
rajita,female,5
rajiv,male,32
rajiya,female,1
rajja,female,2
rajjan,male,1
rajju,female,1
rajjwal,male,3
rajkarnikar,female,1
rajkishor,male,2
rajkishore,male,1
rajkumar,male,6
rajmani,male,1
rajnesh,male,3
rajnish,male,8
rajoj,male,1
rajshree,female,2
rajson,male,2
raju,male,98
rajwol,male,2
rajya,female,1
rajya,male,1
rajyaswori,female,1
raken,male,2
rakes,male,1
rakesh,male,97
rakhi,female,8
rakil,male,1
rakita,female,3
raksha,female,7
raksha,male,1
rakshak,male,4
rakshya,female,22
rakshya,male,1
raktim,male,1
ram,female,2
ram,male,218
rama,female,4
rama,male,5
ramagya,male,2
ramakant,male,2
ramakanta,male,1
ramal,male,2
raman,male,27
ramana,male,2
ramanand,male,7
ramananda,male,2
ramanshu,male,3
ramanuj,male,2
ramapati,male,1
ramashankar,male,1
ramashish,male,2
rambabu,male,3
rambali,male,5
rambaran,male,3
rambilas,male,1
rambishwash,male,2
ramchandra,male,9
ramdeep,male,2
ramdhan,male,1
ramdhar,male,1
ramdrash,male,1
ramdular,male,2
ramendra,male,1
ramesh,male,168
rameshori,female,1
rameshori,male,1
rameshutoar,male,1
rameshwar,male,4
rameshwor,male,8
rameswar,male,1
rameswor,male,1
ramhari,male,5
rami,female,1
ramij,male,1
ramil,male,2
ramila,female,7
ramila,male,1
ramin,male,2
ramina,female,1
ramisa,female,1
ramisha,female,1
ramit,male,2
ramita,female,2
ramiz,male,2
ramjanam,male,3
ramjee,male,8
ramjeevan,male,2
ramji,male,14
ramkewal,male,3
ramkishor,male,1
ramkrishna,male,6
ramlal,male,3
rammani,male,2
ramnaresh,male,1
ramnath,male,6
ramod,male,2
rampati,male,1
ramprawesh,male,3
ramprit,male,2
rampukar,male,4
ramraj,male,2
ramraja,male,2
ramratan,male,3
ramsagar,male,1
ramsharan,male,4
ramshohag,male,2
ramsingh,male,2
ramsinhasan,male,3
ramsnehi,male,1
ramsudan,male,1
ramu,male,15
ramvidhya,male,1
ramyudhya,male,1
ran,male,3
rana,male,2
rananee,female,1
randeep,male,2
randhir,male,8
randish,male,1
ranendra,male,1
rangnath,male,3
rangoon,male,1
ranish,male,3
ranjai,male,2
ranjan,male,48
ranjana,female,15
ranjana,male,1
ranjay,male,5
ranjaya,male,2
ranjeep,male,1
ranjeet,male,14
ranjeeta,female,2
ranjesh,male,3
ranjil,male,1
ranjish,male,1
ranjit,male,53
ranjita,female,6
ranjita,male,1
ranju,female,11
ranju,male,1
rannu,male,1
ranodeep,male,1
ranoj,male,4
ranu,female,1
ranzeeta,female,1
rara,female,1
ras,male,2
rasa,female,1
rasana,female,3
rasbin,male,2
raseen,male,2
rasendra,male,2
rashamkumar,male,1
rashan,male,1
rashee,female,2
rashel,male,1
rashik,male,5
rashika,female,2
rashil,male,2
rashila,female,4
rashim,male,2
rashish,male,3
rashmi,female,29
rashmi,male,1
rashmina,female,3
rashmit,male,3
rashmita,female,4
rashmita,male,1
rashna,female,6
rashna,male,1
rasik,male,2
rasika,female,1
rasil,male,4
rasish,male,2
raskin,male,3
rasla,female,1
rasmi,female,1
rasmina,female,3
rasmita,female,8
rasmita,male,1
rasna,female,5
rastriyata,female,1
rasu,female,1
rasul,male,2
ratan,male,4
ratankaji,male,2
rati,female,1
rati,male,1
ratish,male,4
ratna,female,7
ratna,male,1
ratnakar,male,1
ratnesh,male,1
ratneshwar,male,1
rattan,male,1
raunak,male,11
rauniyar,male,1
raushan,male,9
raut,male,1
rav,male,1
raveen,male,3
raveena,female,2
raveendra,male,2
ravi,male,125
ravikant,male,3
ravikesh,male,1
ravikiran,male,2
ravin,male,2
ravindra,male,9
raviraj,male,2
ravishankar,male,1
ravvie,male,2
raxchaya,female,1
ray,male,2
rayan,male,1
raybot,male,1
rayish,male,2
raytaj,male,2
rayzeena,female,2
razim,male,1
reagon,male,1
reason,male,1
reban,male,2
rebant,male,1
rebanta,male,2
rebati,male,1
rebecca,female,2
rebika,female,1
rebina,female,2
redesh,male,2
reecha,female,4
reedul,male,2
reedum,male,1
reeju,female,1
reekesh,male,2
reekina,female,2
reema,female,9
reema,male,1
reena,female,10
reena,male,1
reenu,female,2
reesav,male,2
reeshav,male,2
reeshi,male,1
reeta,female,4
reeta,male,1
reetik,male,2
reetu,female,4
reewaj,male,1
reeya,female,2
regal,male,2
regan,female,1
regan,male,4
regesh,male,1
regina,female,1
regmi,male,1
regmim,male,1
rehana,female,1
rehgen,male,2
reja,male,1
rejar,male,2
rejina,female,10
rejina,male,1
rejish,male,1
rekha(kandel),female,1
rekha,female,7
rekha,male,1
rem,male,2
reman,male,1
remant,male,2
renij,male,2
renish,male,2
renisha,female,2
renjan,male,1
renu,female,4
renu,male,1
renuka,female,5
renuka,male,1
reny,female,1
resa,female,1
research,male,1
resha,female,6
reshab,male,2
resham,male,15
reshma,female,10
reshma,male,1
reshmi,female,4
reshu,female,2
reshub,male,2
resma,female,1
resmi,male,1
revat,male,1
revati,male,1
rewant,male,2
rewat,male,1
rewati,male,2
reyaz,male,1
reyazul,male,1
reyn,male,1
rheecha,female,3
rheecha,male,1
rhitan,male,2
rhitika,female,3
rhitwik,male,1
rhythm,male,3
ribek,male,2
ribesh,male,5
ribha,female,1
richa,female,13
richa,male,1
richan,male,1
richard,male,2
ricken,male,1
rickesh,male,3
riddhi,female,3
riddhi,male,1
ridesh,male,3
ridhi,male,1
riha,female,2
rijal,male,1
rijan,male,15
rijana,female,1
rijen,male,1
rijesh,male,1
rijita,female,1
riju,female,2
riju,male,1
rijun,male,1
rikesh,male,19
rikheswor,male,1
rikhi,male,3
rikita,female,1
rima,female,3
rima,male,1
rimal,male,1
rimsa,female,3
rina,female,7
rina,male,1
rinesh,male,1
rinisha,female,2
rinkal,female,4
rinkesh,male,2
rinku,female,4
rinku,male,1
rinu,female,1
rinusha,female,1
rip,male,1
ripala,female,1
ripendra,male,1
ripesh,male,3
ripsu,male,1
ripu,male,1
risab,male,3
risedeep,male,1
rishab,male,6
rishabh,male,4
rishan,male,2
rishap,male,2
rishav,male,22
rishi,male,20
rishika,female,2
rishikesh,male,7
rishiraj,male,2
rishma,female,2
rishma,male,1
rishta,female,1
rishu,male,3
risna,female,1
rista,female,3
rita,female,5
ritendra,male,2
ritesh,male,44
riti,female,2
riti,male,1
ritika,female,3
ritika,male,1
ritikesh,male,1
ritish,male,2
ritu,female,13
ritu,male,1
rituraj,male,3
riva,female,6
riva,male,1
riwaj,male,5
riwaz,male,1
riya,female,14
riyanka,female,1
rizal,male,1
rizbi,male,2
rmesh,male,1
rmila,female,1
roban,male,2
robeena,female,1
robi,male,1
robin,male,17
robins,male,2
robinson,male,1
robus,male,1
rochak,male,5
rochi,female,1
rockey,male,1
rocky,male,4
rodan,male,1
rodesh,male,1
rodhan,male,2
rodina,female,3
rodip,male,2
rohan,male,26
rohana,female,2
roheet,male,2
rohil,male,2
rohin,male,2
rohini,female,6
rohini,male,1
rohit,male,71
roisha,female,5
roisha,male,1
roj,female,2
roja,female,4
roja,male,1
rojal,male,2
rojala,female,2
rojan,male,36
rojana,female,1
rojari,female,2
rojee,female,1
rojeena,female,1
rojen,male,3
rojesh,male,12
roji,female,7
rojin,female,1
rojin,male,3
rojina,female,28
rojina,male,1
rojit,male,4
rojita,female,1
roju,female,2
rokesh,male,4
rokin,male,2
roma,female,2
roma,male,1
romaj,male,1
roman,male,16
romantika,female,3
romarsh,male,1
romas,male,1
romi,female,4
romi,male,2
romila,female,1
romin,male,4
romina,female,1
romit,male,3
romita,female,1
romiyo,male,2
rona,female,2
rona,male,1
ronaj,male,2
ronak,male,2
ronal,male,3
ronas,male,1
ronast,male,2
ronesh,male,2
ronik,male,3
ronika,female,1
roniksh,male,1
ronish,male,6
ronit,male,11
roomi,female,2
roop,male,1
roopesh,male,1
rosa,female,3
rosan,male,3
rose,female,2
roseleen,female,1
rosemin,male,3
rosha,female,1
roshak,male,2
roshan,male,298
roshana,female,6
roshanee,female,2
roshani,female,20
roshani,male,1
roshanrakesh,male,1
roshe,female,1
rosheela,female,1
roshendra,male,1
roshi,female,1
roshi,male,2
roshika,female,1
roshila,female,1
roshina,female,3
roshish,male,2
roshita,female,1
roshna,female,3
roshni,female,5
roshni,male,1
rosina,female,1
rosish,male,1
rossy,female,2
rosy,female,6
roushan,male,2
rovich,male,1
roy,male,1
royal,male,5
rozan,male,4
rubal,male,2
ruban,male,2
rubash,male,2
rubbi,female,1
ruben,male,4
rubesh,male,2
rubi,female,7
rubi,male,1
rubik,male,2
rubika,female,1
rubin,male,10
rubina,female,10
rubru,male,2
ruby,female,5
ruby,male,1
ruchendra,male,1
ruchi,female,11
ruchi,male,1
ruchika,female,3
ruchika,male,1
ruchin,male,2
rudra,male,9
rudraraj,male,2
ruja,female,1
rujal,male,5
rujan,male,8
rujeena,female,2
rujen,male,2
rujesh,male,1
rujha,female,1
rujhan,male,3
ruji,female,1
rujjal,male,2
rujjwal,male,2
ruju,female,1
rujula,female,1
rukesh,male,14
rukmagat,male,1
rukmani,female,1
rukmina,female,1
rukmini,female,2
rukmita,female,4
ruksan,male,2
rukshan,male,2
rukshana,female,4
rukshar,female,2
rukuma,female,2
ruman,male,2
rumesh,male,2
rumi,female,3
rumi,male,1
rumit,male,5
rumus,male,2
runa,female,1
rup,male,2
rupa,female,11
rupa,male,2
rupak,male,43
rupal,male,1
rupan,male,3
rupana,female,2
rupas,male,2
rupashi,female,1
rupendra,male,7
rupesh,male,131
rupika,female,1
rupika,male,1
rupisha,female,1
ruprama,female,1
rupsen,male,2
rusha,female,3
rushal,male,2
rushan,male,2
rushil,male,2
rushit,male,2
rushwin,male,2
ruska,female,1
ruskin,male,1
russell,male,1
rustam,male,1
rustom,male,1
saahil,male,2
saajan,male,6
saakar,male,2
saaket,male,1
saawan,male,1
saba,female,1
sabal,male,10
sabalraj,male,2
sabana,female,1
sabanam,female,3
sabbir,male,1
sabbiu,male,2
sabbu,female,2
sabdasen,male,2
sabeen,male,2
sabhyata,female,3
sabi,female,2
sabi,male,1
sabil,male,2
sabin,male,157
sabina,female,48
sabina,male,1
sabindra,male,5
sabir,male,3
sabit,male,2
sabita,female,28
sabita,male,1
sabitri,female,5
sabitri,male,1
sabiya,female,2
sabnam,female,1
sabreena,female,1
sabrin,male,3
sabrina,female,1
sabu,female,3
sabu,male,1
sacchita,female,2
sacchyam,male,2
sachchida,female,2
sachchidanand,male,1
sachchidananda,male,1
sachchu,female,1
sacheen,male,1
sachendra,male,2
sachet,male,7
sachham,male,2
sachhyam,male,4
sachi,male,2
sachida,male,1
sachidanand,male,1
sachidananda,male,1
sachin,male,62
sachina,female,3
sachina,male,1
sachindra,male,5
sachis,male,1
sachit,male,5
sachita,female,7
sachitanand,male,3
sachyam,male,2
sadaf,male,2
sadam,male,4
sadan,male,1
sadanand,male,3
sadananda,male,2
sadar,male,3
saddam,male,4
sadeep,male,3
sadeepta,female,2
sadesh,male,1
sadhana,female,10
sadhana,male,1
sadhiksha,female,3
sadhuka,female,1
sadhuram,male,3
sadichchha,female,1
sadichha,female,1
sadichhya,female,2
sadichya,female,1
sadiksha,female,9
sadikshya,female,25
sadikshya,male,1
sadima,female,1
sadina,female,1
sadip,male,5
sadish,male,3
sadit,male,1
sadrish,male,2
safal,male,20
safar,male,2
safdar,male,1
safix,male,2
sagar,male,346
sagaurav,male,2
sagina,female,1
sagoon,male,2
sagun,female,4
sagun,male,32
sagyan,male,1
sah,male,1
sahabuddin,male,4
sahadeb,male,1
sahadev,male,6
sahaj,male,3
sahan,male,4
sahana,female,1
sahanshila,female,2
sahansila,female,1
sahara,female,2
sahara,male,1
saharsha,female,2
sahas,male,3
sahash,male,1
sahayog,male,3
sahel,male,1
sahem,male,1
sahera,female,2
sahi,male,1
sahib,male,2
sahidi,female,1
sahil,male,19
sahina,female,1
sahina,male,1
sahishnu,female,1
sahishnu,male,2
sahisna,female,1
sahit,male,3
sahitya,female,2
sahodar,male,1
sahul,male,2
saideep,male,1
saiet,male,1
sailab,male,1
sailendra,male,8
sailesh,male,31
sailish,male,1
saiman,male,2
sainik,male,1
sainju,male,1
saipal,male,2
sairas,male,1
sajada,female,1
sajag,male,1
sajal,male,10
sajala,female,1
sajan,female,1
sajan,male,68
sajana,female,7
sajana,male,1
sajani,female,3
sajat,male,1
sajay,male,1
sajeeb,male,1
sajeen,male,3
sajeena,female,3
sajeena,male,1
sajeet,male,4
sajeev,male,1
sajen,male,1
sajendra,male,2
sajesh,male,6
sajib,male,1
sajid,male,4
sajil,male,2
sajin,male,7
sajina,female,4
sajit,male,5
sajita,female,4
sajiva,female,1
sajja,female,1
sajjan,male,9
sajju,male,1
saju,male,2
sajun,male,1
sakal,male,1
sakar,male,17
sakat,male,1
sakcham,male,4
sakela,female,2
saket,male,1
sakhil,male,2
sakil,male,2
sakin,male,3
sakriya,male,5
sakroj,male,2
saksham,male,12
sakshamata,female,1
sakshamata,male,1
sakshat,male,2
sakshi,female,3
sakshm,male,2
sakshyam,male,3
sakuntala,female,1
salan,male,3
saleen,male,1
saligram,male,1
salik,male,1
salikram,male,2
salil,male,4
salim,male,3
salin,male,3
salina,female,20
salina,male,1
salinda,female,1
salinda,male,1
salipha,female,1
salisna,female,2
salman,male,4
salon,male,2
salona,female,1
saloni,female,5
saloni,male,1
salouna,female,1
salu,female,2
salu,male,1
saluja,female,4
saluna,female,2
salvia,female,3
sama,female,2
samajhana,female,2
samal,male,1
saman,female,1
saman,male,13
samana,female,9
samana,male,1
samanta,male,1
samantha,female,2
samar,male,4
samarajya,male,2
samardhan,male,3
samarpan,male,1
samarthya,male,2
samarti,female,2
samata,female,2
samata,male,1
samba,male,2
sambad,male,3
sambandha,male,3
sambardhan,male,1
sambat,male,4
sambed,male,1
sambeg,male,2
sambhav,male,4
sambhavi,female,1
sambhu,male,3
sambid,male,2
sambit,male,1
sambriddha,male,2
sambriddhi,female,4
sambriddhi,male,1
sambridhi,female,3
samee,female,1
sameeksha,female,3
sameeksha,male,1
sameekshya,female,1
sameen,male,2
sameep,male,7
sameer,male,63
sameera,female,4
samel,male,3
samey,male,2
sami,female,2
sami,male,2
samichhya,female,1
samichya,female,1
samika,female,2
samikchha,female,2
samikchhya,female,4
samiksha,female,32
samiksha,male,1
samikshya,female,30
samikshya,male,1
samil,male,1
samila,female,1
samin,male,4
samina,female,4
samina,male,1
samindra,male,1
samip,male,13
samipya,male,2
samir,male,81
samira,female,2
samiran,male,1
samis,male,2
samish,male,2
samisha,female,1
samit,male,13
samita,female,18
samita,male,1
samiulla,male,4
samixya,female,3
samjhan,female,1
samjhana,female,28
samjhana,male,1
samman,male,5
sammit,male,2
sammriddha,male,2
samoj,male,1
samooondra,male,2
sampada,female,8
sampana,female,1
sampanna,female,2
sampanna,male,3
sampat,male,1
samprash,male,2
sampresh,male,1
sampurna,male,6
samrachana,female,1
samrakchan,male,1
samrakshak,male,2
samrat,male,27
samriddha,male,4
samriddhi,female,6
samriddhi,male,1
samriddi,female,3
samridha,male,2
samridhi,female,4
samridhi,male,1
samrit,male,2
samse,male,1
samshad,male,2
samsher,male,4
samson,male,2
samudhbhav,male,2
samuel,male,3
samuna,female,2
samundra,female,1
samundra,male,16
samunnat,male,1
samya,male,1
samyak,male,2
samyam,male,7
samyek,male,1
samyog,male,7
samyoga,female,2
samyukta,female,1
samyukta,male,1
sanad,male,2
sanam,female,5
sanam,male,28
sanat,male,2
sanaya,female,2
sanchar,male,2
sanchaya,male,2
sanchita,female,1
sanchu,female,1
sanchu,male,1
sandarbha,male,2
sandeena,female,2
sandeep,male,132
sandeepa,female,1
sandep,male,1
sandesh,male,146
sandhya,female,36
sandhya,male,1
sandika,female,1
sandil,male,4
sandip,male,113
sandipa,female,1
sandipta,female,1
sandra,female,2
sangachhe,female,1
sangam,female,1
sangam,male,40
sangbu,male,2
sange,male,1
sangeena,female,1
sangeet,male,8
sangeeta,female,4
sangen,female,1
sangharsh,male,2
sangharsha,male,5
sangin,male,2
sangina,female,2
sangit,male,4
sangita,female,29
sangita,male,1
sangya,female,5
sangya,male,2
sangyak,male,2
sangye,female,1
sangye,male,1
sanij,male,3
sanil,male,3
sanim,male,3
sanima,female,2
sanip,male,2
sanir,male,3
sanish,male,17
sanit,male,1
sanjal,male,1
sanjan,male,3
sanjana,female,1
sanjay,male,166
sanjaya,male,51
sanjee,female,1
sanjee,male,1
sanjeeb,male,19
sanjeel,male,2
sanjeela,female,2
sanjeena,female,2
sanjeep,male,6
sanjeesh,male,1
sanjeet,male,15
sanjeeta,female,3
sanjeeta,male,1
sanjeev,male,91
sanjesh,male,7
sanjib,male,18
sanjil,male,3
sanjila,female,2
sanjina,female,2
sanjip,male,4
sanjit,male,26
sanjita,female,8
sanjita,male,1
sanjiv,male,17
sanjivan,male,3
sanjog,male,26
sanjok,male,5
sanjot,male,2
sanju,female,17
sanju,male,2
sanjya,male,1
sankalan,male,1
sankalp,male,2
sankalpa,male,11
sankar,male,4
sanker,male,2
sanket,male,6
sanny,male,3
sano,male,1
sanoj,male,3
sansar,male,4
sanskar,male,2
sanskriti,female,8
sanskriti,male,1
sansmriti,female,1
sant,male,3
santa,male,2
santhosh,male,1
santi,female,1
santosh,male,375
santoshi,female,9
santoshi,male,1
santwana,female,1
santwana,male,1
sanu,female,1
sanu,male,3
sanuj,male,2
sanukaji,male,2
sanullah,male,1
sanyam,male,3
sanyog,male,5
sanyukta,female,3
sanyukta,male,1
sapan,male,5
sapana,female,31
sapana,male,1
sapath,male,1
saphal,male,8
sapin,male,1
sapkota,female,1
sapkota,male,1
sapna,female,1
saput,male,2
sara,female,3
sarad,female,1
sarad,male,13
sarada,female,4
sarada,male,1
saraf,male,3
saragam,male,2
saraju,male,3
saral,male,1
sarala,female,8
sarams,male,2
saramsh,male,3
saramsha,male,2
saran,male,1
saranga,female,5
saranga,male,1
saransh,male,4
saras,male,3
saraswati,female,11
saraswati,male,1
saraswoti,female,3
saratendra,male,1
sarb,male,1
sarbagya,male,6
sarbagyan,male,1
sarbajeet,male,1
sarbej,male,4
sarbesh,male,4
sarbeshwar,male,1
sarbin,male,1
sarbindra,male,3
sarbjit,male,1
sarbotkrist,male,2
sarbottam,male,2
sardila,female,1
sardul,male,2
sareena,female,2
saresh,male,1
sarif,male,1
sarik,male,3
sarika,female,3
sarila,female,1
sarin,male,3
sarina,female,12
sarina,male,1
sarit,male,2
sarita,female,45
sarita,male,1
sarjal,male,1
sarjan,male,5
sarju,female,1
sarju,male,2
sarman,male,1
sarmila,female,10
sarmistha,female,4
sarobar,male,3
saroj,female,4
saroj,male,275
saroja,female,2
saroja,male,1
sarokar,male,2
sarovar,male,3
sarowar,male,2
sarozh,male,3
sarphullah,male,3
sarsij,male,1
sarswati,female,2
sarswoti,female,1
sarthak,male,10
saru,female,21
saru,male,1
sarun,female,3
sarun,male,3
sarup,male,2
sarvagya,male,4
sarvendra,male,1
sarvesh,male,3
sarveshwar,male,1
sarwajna,male,1
sarwan,male,1
sasank,male,2
saseena,female,1
saseena,male,1
sashank,male,6
sashant,male,2
sashi,female,2
sashi,male,3
sashit,male,2
sasin,male,4
sasina,female,2
sasit,male,2
sasita,female,2
saswat,male,1
saswot,male,1
satan,male,1
satchit,male,2
satendra,male,6
satish,male,43
satit,male,1
satkar,male,4
satomi,female,1
satomi,male,1
satrohan,male,3
satrughan,male,1
satsang,male,2
satya,female,5
satya,male,10
satyadev,male,2
satyam,male,4
satyan,male,3
satyanarayan,male,2
satyarth,male,2
satyen,male,1
satyendra,male,4
saubhagya,male,6
saugat,female,2
saugat,male,73
sauhar,male,2
sauharda,male,1
saujan,male,7
saujanya,male,6
saumya,female,4
saumya,male,1
saundarya,male,3
sauraab,male,2
saurab,male,15
saurabh,male,15
saurabhi,female,1
saurav,male,137
sauravi,female,3
saurya,male,2
savan,male,2
saveen,male,2
savin,male,4
savya,male,1
sawal,male,2
sawan,male,4
sawana,female,2
sawant,male,2
sawara,female,1
sayal,male,3
sayan,male,1
sayara,female,1
sayera,female,2
sayujya,male,2
sazina,female,1
sbila,female,1
sbir,male,1
season,male,4
sebak,male,2
sebi,female,1
sebi,male,1
sebika,female,3
sechan,male,1
seejal,female,1
seejan,female,2
seejan,male,2
seelu,female,1
seema,female,23
seema,male,1
seena,female,2
seetu,female,2
sefina,female,1
seijal,female,1
sejal,female,1
sejal,male,1
sekhar,male,1
selendra,male,2
selie,female,1
selika,female,2
selina,female,4
selisha,female,2
seman,male,2
semanta,male,3
semina,female,2
senesh,male,2
sepiya,female,1
serene,female,1
series,male,2
serish,male,1
serox,male,1
servesh,male,1
seshkanta,male,1
seteman,male,2
sevok,male,3
sewa,female,1
sewak,male,1
sewan,male,2
sewanta,male,2
sewas,male,1
shabba,male,1
shabin,male,2
shabnam,female,2
shacheendra,male,1
shachitra,male,1
shadananda,male,4
shadev,male,2
shah,male,1
shahabuddin,male,1
shahadev,male,1
shahanwaz,male,1
shahas,male,2
shahi,female,1
shahi,male,1
shahid,male,5
shahil,male,2
shahrukh,male,2
shailaj,male,1
shailaja,female,2
shailaja,male,1
shailandra,male,1
shailaza,female,1
shailendra,male,30
shailes,male,2
shailesh,male,23
shailika,female,1
shailina,female,3
shailita,female,1
shailja,female,2
shailshikha,female,1
shailu,female,1
shailu,male,2
shairan,female,2
shaishab,male,3
shaishav,male,3
shaiush,male,2
shajan,male,2
shakar,male,3
shakeel,male,1
shakep,male,2
shakil,male,1
shakir,male,1
shakta,male,3
shakti,male,9
shaktim,male,2
shakuntala,female,1
shakya,female,1
shakya,male,1
shalabh,male,1
shaleen,female,1
shaleen,male,1
shaligram,male,1
shalik,male,2
shalini,female,2
shallu,female,2
shalom,male,2
shalu,female,2
shalyk,male,2
shambhabi,female,2
shambhavi,female,1
shambhoo,male,1
shambhu,male,20
shambu,male,1
shameem,male,1
shamesh,male,1
shamim,male,1
shamin,female,3
shamir,male,1
shamjana,female,1
shammi,female,1
shamser,male,3
shamshad,male,1
shamsher,male,5
shamvab,male,3
shamvu,male,2
shamyujen,male,2
shandar,male,1
shangay,male,1
shangharsha,male,1
shanima,female,2
shanjeev,male,1
shanjib,male,1
shankalpa,male,2
shankar,male,55
shanker,male,2
shanket,male,5
shankr,male,1
shanon,female,1
shanshray,male,2
shant,male,1
shanta,female,7
shanta,male,3
shantam,male,2
shantanu,male,2
shanti,female,12
shanti,male,2
shantosh,male,1
shapath,male,2
shaphal,male,1
shara,female,1
sharad,male,27
sharada,female,2
sharada,male,1
sharal,male,2
sharamnsha,male,1
sharan,male,4
sharat,male,2
sharawan,male,1
sharbajit,male,1
sharban,male,1
sharda,female,2
sharda,male,1
shardul,male,5
sharika,female,1
sharishma,female,3
sharma,female,2
sharma,male,1
sharman,male,1
sharmila,female,12
sharmila,male,1
sharmistha,female,2
sharnam,male,2
sharon,female,1
sharon,male,1
sharona,female,2
sharthak,male,3
